Price,Close,High,Low,Open,Volume
Ticker,F,F,F,F,F
Date,,,,,
2016-02-18,7.407280445098877,7.516032945230672,7.322694655046543,7.491865658957655,28784700
2016-02-19,7.310611724853516,7.383113587885917,7.256235183530819,7.364987689982625,26479300
2016-02-22,7.588535308837891,7.58853530883789,7.310611231216593,7.310611231216593,33549700
2016-02-23,7.503950595855713,7.642912366500552,7.503950595855714,7.570410497964945,30136700
2016-02-24,7.298528671264648,7.316653995155657,7.00852118423389,7.316653995155657,60608400
2016-02-25,7.485825538635254,7.491866929082561,7.280403282391817,7.316653929850275,32024800
2016-02-26,7.5341596603393555,7.606661527032578,7.491866472623095,7.564368915509935,30228800
2016-02-29,7.558326244354248,7.642911459511191,7.485824384422485,7.503949705357035,32999100
2016-03-01,7.908752918243408,7.926878240849729,7.685205352120073,7.8604183404974775,71523900
2016-03-02,7.9872941970825195,8.065838004852607,7.87854114383264,7.89062507250193,36598200
2016-03-03,8.180633544921875,8.22292614855752,7.999378623893595,8.005420589039689,44524500
2016-03-04,8.210843086242676,8.37397211762969,8.114173945243921,8.192717766353793,31818600
2016-03-07,8.228968620300293,8.301470477936306,8.126257511267555,8.13229947678561,26131400
2016-03-08,7.993337631225586,8.204801827517795,7.94500305656341,8.162509218736785,34770600
2016-03-09,7.969171047210693,8.047714882016981,7.860418532719674,8.005422269503454,34146200
2016-03-10,7.945002555847168,8.023546378771549,7.806040806499563,8.005421058463936,39076500
2016-03-11,8.029589653015137,8.035631619500302,7.975213107035918,8.011464329753275,27583000
2016-03-14,8.017504692077637,8.077922616259826,7.963128156978201,8.02354608116039,20609600
2016-03-15,7.993337631225586,7.999379597106754,7.88458512633248,7.926877735113489,27729900
2016-03-16,8.156465530395508,8.16250749500075,7.963127272575447,7.981252590197713,47035000
2016-03-17,8.138341903686523,8.265220305790985,8.090007329188975,8.138341903686523,31521700
2016-03-18,8.24105167388916,8.27730231075069,8.150423929348367,8.180633177528632,32182400
2016-03-21,8.253135681152344,8.313554182298448,8.19271775619977,8.241052326639242,20905200
2016-03-22,8.210843086242676,8.29542829651982,8.1625085157433,8.247093726020443,26148000
2016-03-23,8.011463165283203,8.222926775784934,7.969169982228014,8.198759489550635,31535500
2016-03-24,7.890624523162842,7.926875154260106,7.721452990730968,7.920833190346098,36203200
2016-03-28,7.908752918243408,7.95708749598934,7.896668985710118,7.932920207116375,18684200
2016-03-29,7.975213050842285,7.975213050842285,7.836251279824424,7.884585858977909,26077400
2016-03-30,8.065838813781738,8.120214769666651,8.005420316762736,8.023545635391041,25322500
2016-03-31,8.156465530395508,8.168549459605991,8.059796401485478,8.059796401485478,32943400
2016-04-01,7.914795398712158,8.053757174711263,7.884586141609936,8.023547917609042,57914000
2016-04-04,7.733541488647461,7.926879838600684,7.709374194903308,7.920837871116213,42406300
2016-04-05,7.715415000915527,7.763749581127585,7.564369293704435,7.6912471346158515,32425000
2016-04-06,7.745622158050537,7.77583140879015,7.642911051251971,7.703329552731198,22597400
2016-04-07,7.564365386962891,7.727494366879516,7.485821590635128,7.715411016163971,37688100
2016-04-08,7.582493782043457,7.721455540798432,7.558326494599392,7.624786391022174,20015300
2016-04-11,7.648954391479492,7.733540193515352,7.600619812085754,7.618745135309997,27744800
2016-04-12,7.739579677581787,7.7577049949924834,7.648951938141399,7.685203149156244,23417000
2016-04-13,7.890624523162842,7.926875154260106,7.763746161935632,7.775829513570256,29331100
2016-04-14,7.908752918243408,7.963129462255986,7.8664603067641234,7.908752918243409,22453700
2016-04-15,7.818123817443848,7.926876886893348,7.763747858912615,7.914793532617581,22986100
2016-04-18,8.005422592163086,8.023547915943194,7.8241676257810395,7.8422929495611475,30137700
2016-04-19,8.120214462280273,8.156465674358103,8.023545331664021,8.065838508453734,28808300
2016-04-20,8.24105167388916,8.289386240500189,8.09604739786259,8.108131327612089,32199000
2016-04-21,8.24709415435791,8.38605648390619,8.192718191867082,8.343763876571025,38126300
2016-04-22,8.222925186157227,8.32563627684563,8.162507270348039,8.23500911503513,28846300
2016-04-25,8.20479965209961,8.24709224966717,8.138339773608664,8.210841616378811,19494800
2016-04-26,8.307515144348145,8.349807764337378,8.235013263140718,8.253138589394142,35214200
2016-04-27,8.344162940979004,8.374705381918398,8.301403873193015,8.33194631413241,27151400
2016-04-28,8.606827735900879,8.686237855029576,8.374705983651294,8.423573659646086,87588800
2016-04-29,8.283077239990234,8.57017462161168,8.264751428998519,8.509090332618152,69695100
2016-05-02,8.319727897644043,8.423571832242306,8.307511272569934,8.350270334152095,57955400
2016-05-03,8.203667640686035,8.276969141481063,8.032630222949091,8.246426703845998,45594000
2016-05-04,8.130366325378418,8.173125389513892,8.026522384579213,8.118149117026249,28895000
2016-05-05,8.136475563049316,8.203669053931586,8.075391259804743,8.154801378316469,23838100
2016-05-06,8.209774017333984,8.234207846036973,8.087604873819037,8.099822079444746,23284500
2016-05-09,8.136475563049316,8.246428124457651,8.112041725241758,8.197560448842536,21602000
2016-05-10,8.24031925201416,8.258645066686737,8.173126345860586,8.173126345860586,23583400
2016-05-11,8.136475563049316,8.27086196226521,8.12425893541986,8.209777076471992,20229600
2016-05-12,8.154801368713379,8.228102882049734,8.044848807434525,8.185343229025378,24784300
2016-05-13,8.075389862060547,8.258643905172683,8.044847424450433,8.148691362795692,27481900
2016-05-16,8.136475563049316,8.173126611034977,8.069282654715693,8.075391259804743,21262700
2016-05-17,8.02652359008789,8.130367546483484,7.983763936981758,8.02652359008789,34165300
2016-05-18,8.038739204406738,8.148691752035853,7.9715463044937085,8.014305369661221,23509700
2016-05-19,7.9959821701049805,8.063175087084057,7.953223094077271,8.002090775980003,24117800
2016-05-20,8.057065963745117,8.099825619575313,8.020415495946299,8.03263212436301,19465000
2016-05-23,8.020416259765625,8.063175337119274,8.008199047636731,8.026524865830071,16234300
2016-05-24,8.11815071105957,8.124259316435106,8.038740588823632,8.038740588823632,19721600
2016-05-25,8.258646011352539,8.307513690971893,8.142584835345053,8.142584835345053,26188300
2016-05-26,8.221992492675781,8.356378862569622,8.167016223967003,8.301402593860844,18369900
2016-05-27,8.215885162353516,8.270861439583426,8.185342721387054,8.23421039391395,17263300
2016-05-31,8.24031925201416,8.283078903701547,8.185342973093679,8.24031925201416,26096000
2016-06-01,8.008195877075195,8.209775137003852,7.922677756225768,8.203667115906399,58219600
2016-06-02,8.069282531738281,8.136475439047873,7.971547181997554,7.995981019432736,41614600
2016-06-03,7.965436935424805,8.026521807698252,7.879918230751684,8.026521807698252,39850700
2016-06-06,8.050957679748535,8.069282913053724,7.965438953409876,7.989872791999684,25588700
2016-06-07,8.173125267028809,8.215884330523483,8.050956098080775,8.081497953406371,27656900
2016-06-08,8.160908699035645,8.240318810718266,8.154800677020516,8.215884975011967,18084800
2016-06-09,8.099823951721191,8.124257786072068,8.026522448668562,8.099823951721191,19873800
2016-06-10,8.002090454101562,8.093717208346382,7.971548008503723,8.044849528409319,27382700
2016-06-13,7.9287872314453125,8.020414555293456,7.916570604461396,7.983763509244476,20745800
2016-06-14,7.843268871307373,7.983763281634429,7.79440119966765,7.9348956099947054,30546000
2016-06-15,7.947111129760742,8.03873784896982,7.867701034590254,7.886026261922375,25829700
2016-06-16,8.014303207397461,8.026520412748296,7.849375013000084,7.898242669306597,26581200
2016-06-17,8.099823951721191,8.185342080674978,8.03263047034486,8.038739074569719,37364900
2016-06-20,8.19756031036377,8.276970427534046,8.179235077954825,8.179235077954825,29666700
2016-06-21,8.075389862060547,8.209775655467375,8.050956028482165,8.209775655467375,36721800
2016-06-22,8.050957679748535,8.130367800802574,8.03263186389468,8.081499541074296,20666600
2016-06-23,8.185340881347656,8.191449484677475,8.112039389035262,8.118147992365081,24579700
2016-06-24,7.647796154022217,7.886025844371374,7.605036515780017,7.812724356375599,96887300
2016-06-27,7.42789363861084,7.592822479713713,7.330158287978904,7.592822479713713,52731800
2016-06-28,7.568390369415283,7.598932236546958,7.458437783585181,7.586715606204042,40640400
2016-06-29,7.6661248207092285,7.684450055294873,7.550063642386504,7.629473768989235,31937900
2016-06-30,7.678340435028076,7.678340435028076,7.488978343383587,7.672232412672397,44983800
2016-07-01,7.769968032836914,7.873811989649371,7.751642217482728,7.86770338453131,45067800
2016-07-05,7.574495315551758,7.690556460668335,7.519519627523867,7.678339252740891,30243300
2016-07-06,7.678340435028076,7.6844490399323835,7.458435901410681,7.525628807712173,35091200
2016-07-07,7.788294315338135,7.843270603713023,7.678341738588356,7.678341738588356,33473000
2016-07-08,7.9959821701049805,8.044849852007712,7.873812965348153,7.873812965348153,45945200
2016-07-11,8.105932235717773,8.142582694521916,8.020413527593877,8.044847360979485,28626300
2016-07-12,8.215885162353516,8.270861439583426,8.173126094529634,8.173126094529634,31320100
2016-07-13,8.234209060668945,8.252534871810756,8.13036571027458,8.240317664382882,26779800
2016-07-14,8.301403999328613,8.368596904377359,8.276970162715559,8.28918678974778,31803000
2016-07-15,8.2891845703125,8.350269436763925,8.264750740241622,8.325835606693047,19546300
2016-07-18,8.338053703308105,8.356379516009724,8.197559301220402,8.283078012848936,22545800
2016-07-19,8.338053703308105,8.380813350396654,8.24642696999426,8.283078012848936,26183400
2016-07-20,8.39303207397461,8.417465914468256,8.283080083027562,8.313621946733086,22588900
2016-07-21,8.502985000610352,8.576286525135595,8.466333947073364,8.472442553087651,40574400
2016-07-22,8.454115867614746,8.509092147216792,8.374705750694972,8.5029835422502,25134100
2016-07-25,8.448007583618164,8.521309098356335,8.405248512324729,8.466332816665544,26248500
2016-07-26,8.559165000915527,8.571516171358063,8.454182407898859,8.47888415984771,28467200
2016-07-27,8.546813011169434,8.63944441848089,8.49123393120811,8.55916359064077,34625500
2016-07-28,7.848989963531494,7.941621395226542,7.688428265586216,7.892217886464345,142168600
2016-07-29,7.818112850189209,7.95397279769581,7.781060512010506,7.787235509082759,59754100
2016-08-01,7.70695161819458,7.793408021407377,7.657548127483286,7.787232437834448,51963100
2016-08-02,7.37347936630249,7.632848043457792,7.348777615570375,7.626673047476908,101624900
2016-08-03,7.490811824798584,7.534039733848419,7.3734780874689,7.422882169300829,47323300
2016-08-04,7.459936618804932,7.55256804712844,7.441410450927481,7.484638372286951,38443200
2016-08-05,7.527867794036865,7.571096312948533,7.509341622466937,7.509341622466937,31219500
2016-08-08,7.52169132232666,7.614322750962342,7.503164565450516,7.546393075891926,33310600
2016-08-09,7.6019721031188965,7.645200024251422,7.503164500773294,7.509340086345442,30097800
2016-08-10,7.5649189949035645,7.632848667738713,7.552567824059224,7.595796333078174,24555800
2016-08-11,7.6019721031188965,7.639024438679274,7.571094764194411,7.6019721031188965,24987300
2016-08-12,7.614323616027832,7.639025372399471,7.564920103284553,7.589621859656193,18816900
2016-08-15,7.6760783195495605,7.682253316954805,7.632849804094876,7.63902539043645,16371100
2016-08-16,7.620499134063721,7.67607823263592,7.614323547792072,7.62667472033537,20450100
2016-08-17,7.651376247406006,7.651376247406006,7.5525686368268525,7.614323319821785,23434500
2016-08-18,7.614323616027832,7.63284978607248,7.5772712759385366,7.614323616027832,23629500
2016-08-19,7.651376247406006,7.66372683064321,7.564919809000361,7.595797150497827,21891400
2016-08-22,7.63284969329834,7.6452008658022,7.58962176740747,7.62667469598273,22458400
2016-08-23,7.669901371002197,7.676076956246962,7.614322281671769,7.65755020051267,34634100
2016-08-24,7.595797061920166,7.68225291038131,7.583445889890689,7.6637267412733925,19999600
2016-08-25,7.700777530670166,7.731654863235933,7.540215872477082,7.5957949533082365,44713700
2016-08-26,7.645200252532959,7.750182854649179,7.620498498443042,7.700779346469343,22645900
2016-08-29,7.700777530670166,7.7193036946351725,7.645198449839011,7.645198449839011,22243200
2016-08-30,7.750182628631592,7.756358214208041,7.67607736852296,7.700779121892504,26040400
2016-08-31,7.781060695648193,7.7872356928661794,7.706954839669252,7.706954839669252,26030600
2016-09-01,7.6822509765625,7.855163807830806,7.626672483229275,7.8181108900058405,40510400
2016-09-02,7.719302654266357,7.7625305606707125,7.6946009093301475,7.737828815734502,21079800
2016-09-06,7.824286937713623,7.824286937713623,7.676076435511055,7.713128766593605,36098900
2016-09-07,7.842813014984131,7.873690349829522,7.793409514805978,7.793409514805978,22879100
2016-09-08,7.861339569091797,7.873690739215239,7.719304646289451,7.719304646289451,34017900
2016-09-09,7.645200252532959,7.836638699495754,7.64520025253296,7.787235191315919,35733600
2016-09-12,7.842813014984131,7.886041519342149,7.583444344580736,7.608146094669812,42690200
2016-09-13,7.645200252532959,7.8304637026754795,7.614322912686494,7.737831683136083,56549100
2016-09-14,7.496988773345947,7.601971362093949,7.4784620184354536,7.521690524290406,62450600
2016-09-15,7.478460788726807,7.521689287473551,7.447584046825548,7.496987540590884,57334800
2016-09-16,7.478460788726807,7.4908119566361915,7.416706715988188,7.441408462870856,26271600
2016-09-19,7.478460788726807,7.61432069104953,7.447584046825548,7.484636372681499,41175500
2016-09-20,7.410531997680664,7.52786516184536,7.385830247912509,7.466111081893056,37820800
2016-09-21,7.466111660003662,7.478462241375976,7.416708156641974,7.459936074849397,32934600
2016-09-22,7.52169132232666,7.589620997397076,7.5093401510758975,7.515515736701279,36136200
2016-09-23,7.515514850616455,7.546392186166641,7.484637515066269,7.484637515066269,18993500
2016-09-26,7.416708469390869,7.484638142143604,7.410532883976192,7.484638142143604,26758600
2016-09-27,7.3981828689575195,7.466113141259173,7.367306114932767,7.422885214475454,28965800
2016-09-28,7.466111660003662,7.466111660003662,7.385830819806865,7.422883741796239,29341500
2016-09-29,7.392005920410156,7.484637335907214,7.379654750911254,7.429058251034508,23397400
2016-09-30,7.453758716583252,7.496987213443627,7.404355224973744,7.410530808658952,34903800
2016-10-03,7.472285747528076,7.503162489238512,7.422882254068065,7.447584000798071,20683100
2016-10-04,7.534040927886963,7.564918263074504,7.46611126162332,7.478461842336626,23948700
2016-10-05,7.70695161819458,7.7378289471231545,7.546390567850908,7.546390567850908,55529100
2016-10-06,7.651376247406006,7.725481513638143,7.614323319821785,7.676078002816718,25880900
2016-10-07,7.589620590209961,7.669901432224031,7.534041500435896,7.6513752652780855,22093200
2016-10-10,7.484637260437012,7.645198928686679,7.472286679998822,7.6266727635613085,24951400
2016-10-11,7.404357433319092,7.515515617061385,7.354953926975018,7.515515617061385,40053500
2016-10-12,7.385830879211426,7.416708216294881,7.373479708803555,7.4105326310909465,20627000
2016-10-13,7.354953289031982,7.354953289031982,7.219093363901669,7.354953289031982,39904200
2016-10-14,7.354953289031982,7.410532376082392,7.3426027079853355,7.385830625052899,25775700
2016-10-17,7.33642578125,7.410531020785524,7.33642578125,7.354951943899858,19875000
2016-10-18,7.342602252960205,7.367304002458918,7.231444085747919,7.361128417850199,39911300
2016-10-19,7.416708469390869,7.4414102221133405,7.336427625808779,7.342603211223456,26094000
2016-10-20,7.392005920410156,7.429058251034508,7.348777416100176,7.422883255221234,18116000
2016-10-21,7.4228835105896,7.435234091577221,7.3179009219819395,7.367304423804815,24364200
2016-10-24,7.527867794036865,7.5340433808722995,7.447587520921716,7.447587520921716,33733600
2016-10-25,7.4090728759765625,7.565382425290215,7.352801342819871,7.534120396172763,42486000
2016-10-26,7.427826404571533,7.459088419167188,7.352797927305962,7.3778074197278185,36219900
2016-10-27,7.340294361114502,7.396565879463724,7.252761418147671,7.38406142887137,48402000
2016-10-28,7.327789783477783,7.409070797875968,7.2715182661041595,7.340294233853342,37142400
2016-10-31,7.340294361114502,7.38406142887137,7.309032340223439,7.346546884547405,31898400
2016-11-01,7.259012699127197,7.402817743915524,7.190236736307893,7.365303202931012,35613600
2016-11-02,7.127712726593018,7.227751304165867,7.102703231268157,7.19648928594144,36229400
2016-11-03,7.096451282501221,7.165227245361661,7.046432292007556,7.121460777748054,38651500
2016-11-04,7.0901994705200195,7.190237461537659,7.06518997276561,7.071442496272578,24752400
2016-11-07,7.240256309509277,7.265265806754059,7.121461346664921,7.202742361778827,25120700
2016-11-08,7.177731513977051,7.196489082144555,7.096451103678077,7.190236559422054,28497900
2016-11-09,7.240256309509277,7.271518330133618,6.92138477243321,6.9714037669227755,60625700
2016-11-10,7.465343475341797,7.490352978250326,7.240257949165046,7.240257949165046,52756500
2016-11-11,7.677921772003174,7.752950253599813,7.402817339482163,7.4278268333477095,79259300
2016-11-14,7.540369987487793,7.815474424883402,7.515360493179101,7.671669981676769,56109900
2016-11-15,7.527866840362549,7.590390890036524,7.471595314910677,7.540371888806756,31498500
2016-11-16,7.502854824066162,7.534116838421104,7.452835839607587,7.502854824066162,25195500
2016-11-17,7.421575546264648,7.477847065897853,7.365304026631444,7.440332520717894,38502500
2016-11-18,7.3527984619140625,7.44033139361825,7.334040894028843,7.421574422006406,30662000
2016-11-21,7.371554374694824,7.440330324908367,7.359049927507494,7.359049927507494,19508600
2016-11-22,7.434080123901367,7.446584573989298,7.334041541830772,7.352799111372813,24274700
2016-11-23,7.440334320068359,7.502858378397785,7.409072887177257,7.4403343200683585,22414000
2016-11-25,7.527866840362549,7.540371888806756,7.459090862739999,7.471595314910677,11439600
2016-11-28,7.452835559844971,7.534116555607382,7.434078590445432,7.515359586207843,24407200
2016-11-29,7.452835559844971,7.502854542425946,7.421573546663535,7.45908808173592,23690800
2016-11-30,7.477848052978516,7.59039110710068,7.452838551648429,7.484100577379424,47646200
2016-12-01,7.771708011627197,8.003045984620112,7.615398522069279,7.646659942962157,95143600
2016-12-02,7.652912616729736,7.865493622128906,7.596641103974263,7.865493622128906,38689800
2016-12-05,7.777960777282715,7.815475321184719,7.684175311937877,7.696680358663027,36220000
2016-12-06,7.852989196777344,7.871746168995356,7.73419364809201,7.752950620310022,23923900
2016-12-07,8.165608406066895,8.221879324257992,7.840484365282347,7.871746384015231,58600400
2016-12-08,8.1468505859375,8.221879070819634,8.10933664163313,8.171860080898211,41459500
2016-12-09,8.234384536743164,8.253141509852759,8.071822513064214,8.128094028666421,45256100
2016-12-12,8.015551567077637,8.190618649452867,8.009299639779103,8.178113602308864,39596800
2016-12-13,7.984288692474365,8.053064650461918,7.97178364760025,8.028055156987048,39570500
2016-12-14,7.83423376083374,7.9967958210364,7.815476783509913,7.909262266402608,42820100
2016-12-15,7.865494251251221,7.95302778879149,7.8279803039292775,7.840484754278778,23774800
2016-12-16,7.896755218505859,7.940521683303032,7.852988753708687,7.915512189665597,28354900
2016-12-19,7.9155120849609375,8.003045609670771,7.871745620742698,7.871745620742698,22830000
2016-12-20,7.990542888641357,8.015552389221083,7.928019435328808,7.940523887481906,17834000
2016-12-21,7.903007507324219,7.984288508311083,7.903007507324219,7.959278419139729,18117100
2016-12-22,7.7529520988464355,7.9030096940276415,7.7529520988464355,7.8967571700047765,27821100
2016-12-23,7.790467262268066,7.7904672622680655,7.7279432096461464,7.771710284990912,15621200
2016-12-27,7.746699333190918,7.82172782452946,7.727941763151198,7.771708830303765,19467400
2016-12-28,7.6591668128967285,7.784214315077073,7.640409836638058,7.734195314204936,26875400
2016-12-29,7.646659851074219,7.696679435703192,7.6404079247348005,7.6591648962998065,19819100
2016-12-30,7.5841383934021,7.677923871980684,7.552876368451395,7.652914371274826,27405700
2017-01-03,7.87174654006958,7.8779990631947925,7.584137035317428,7.627903504647074,40510800
2017-01-04,8.234384536743164,8.296908575473045,7.965532004987471,7.98428957437049,77638100
2017-01-05,7.984288692474365,8.265645643134995,7.896755167175639,8.259393120697938,75628400
2017-01-06,7.978035926818848,8.028054912243709,7.903007448681556,8.00304541953128,40315900
2017-01-09,7.896755218505859,8.040559657852778,7.89675521850586,7.996793193055605,39438400
2017-01-10,8.034309387207031,8.140599906136817,7.915513820745043,7.940523319535965,58703500
2017-01-11,7.92176628112793,7.95302830343482,7.821728286764665,7.946775779718746,49718700
2017-01-12,7.87174654006958,7.928018055649652,7.721689562705003,7.915513009399225,36493300
2017-01-13,7.896755218505859,7.921764712143296,7.815474215115851,7.89050269602816,29197100
2017-01-17,7.884251594543457,7.959280088978287,7.840485121858173,7.9092610926884,49069500
2017-01-18,7.884250640869141,7.909663189519593,7.8143662835511325,7.896957218135842,33830800
2017-01-19,7.8969573974609375,7.979548333921132,7.839779010228266,7.87789753112807,30135600
2017-01-20,7.852485179901123,7.92872282950603,7.820719946977982,7.9096635685755485,29270000
2017-01-23,7.8207197189331055,7.865191528435132,7.763541331925949,7.846132268060401,31670700
2017-01-24,8.01131534576416,8.01131534576416,7.839780751842551,7.846134042031562,34625200
2017-01-25,8.125669479370117,8.132022767474433,8.030372581336975,8.074844386301388,46747800
2017-01-26,7.8588385581970215,8.055786276327972,7.8461325860598885,8.03672640929779,55672800
2017-01-27,7.9350738525390625,7.9668396822742755,7.865189511827842,7.928720565415459,34613900
2017-01-30,7.8588385581970215,7.9160169475215865,7.801660168872456,7.9160169475215865,39254200
2017-01-31,7.852485179901123,7.871545046714585,7.744481691490094,7.820719946977982,46974500
2017-02-01,7.8270721435546875,7.992254010373549,7.763541075774087,7.909663076964119,44396800
2017-02-02,7.801659107208252,7.8588374887518775,7.769893272363692,7.814365683499238,29035400
2017-02-03,7.979548931121826,8.017667454874474,7.8715454373509735,7.890604699227297,38245300
2017-02-06,7.954135894775391,8.017666965781961,7.916016767465069,7.973195155489064,26916800
2017-02-07,7.839779376983643,7.954136156798747,7.820720115642123,7.941429578649071,32914400
2017-02-08,7.865192890167236,7.9096647073688455,7.795308519438554,7.839780336640164,26411400
2017-02-09,7.865192890167236,7.922371287073916,7.846133626492699,7.865192890167236,32924600
2017-02-10,7.947783946990967,7.947783946990967,7.858839705514062,7.903311523310976,32996500
2017-02-13,7.979548931121826,8.017667454874474,7.9287232229799445,7.966842352615603,24474000
2017-02-14,8.036726951599121,8.068492792909925,7.998608426732579,8.030374268043383,28355700
2017-02-15,8.024019241333008,8.030372529396232,7.973194148593017,8.017665953269784,25114400
2017-02-16,7.966841697692871,8.030373373235275,7.928722571190836,8.011313507042777,22896500
2017-02-17,7.992255210876465,7.992255210876466,7.890605002452446,7.9414301066644555,26407400
2017-02-21,8.062138557434082,8.081198423513836,8.011313459653985,8.011313459653985,29156200
2017-02-22,8.049433708190918,8.112965392215171,8.036727129032851,8.043080418611884,24787500
2017-02-23,7.979548931121826,8.081199135639567,7.973195641868714,8.068492557133345,22520600
2017-02-24,7.92236852645874,7.9477810711306,7.865190149476342,7.9477810711306,40817300
2017-02-27,8.043078422546387,8.05578499855104,7.896956433790225,7.935074950038401,41713100
2017-02-28,7.9604902267456055,8.04308118145725,7.909665117058916,8.024021916795515,36089800
2017-03-01,8.062138557434082,8.100257683710634,8.036726008544033,8.043079297237286,36178600
2017-03-02,8.043078422546387,8.100256802801542,7.992253330293557,8.081197544677455,33245100
2017-03-03,8.036726951599121,8.074846082348692,7.960489295983007,8.043080241037888,30429200
2017-03-06,7.954135894775391,8.004960993933835,7.9414293170442924,7.992254416202738,28753600
2017-03-07,7.916018962860107,7.9604907854866305,7.890606406233075,7.947784810114685,25906900
2017-03-08,7.9604902267456055,8.030375206977126,7.916018407240527,7.941430962083872,27327800
2017-03-09,7.941429615020752,7.966842165553499,7.877897935747388,7.966842165553499,29149100
2017-03-10,7.9604902267456055,8.024021916795515,7.922371697422138,7.973196807108827,34866100
2017-03-13,7.966841697692871,8.024020084504443,7.941429148652501,7.979548275154536,22625800
2017-03-14,7.973194599151611,7.979547887573854,7.909662926695052,7.947782051345574,26956700
2017-03-15,8.036726951599121,8.036726951599121,7.954136612427269,7.979549164299307,34296200
2017-03-16,8.068493843078613,8.081200423609992,7.998609467805345,8.03672799763327,28954700
2017-03-17,7.928723335266113,8.093905222888246,7.909664073119873,8.093905222888246,54929100
2017-03-20,7.801659107208252,7.935075128849077,7.782599848654678,7.9287218407035835,45329700
2017-03-21,7.445885181427002,7.827073470377366,7.433178602187133,7.814367497020544,101559900
2017-03-22,7.477650165557861,7.515768687137145,7.382352649843699,7.445884326986474,71107900
2017-03-23,7.41411828994751,7.464943387948009,7.30611480522571,7.350586614505406,71209300
2017-03-24,7.382352352142334,7.47764986401352,7.337880543465551,7.4077649007980595,43772400
2017-03-27,7.280703067779541,7.337881460874314,7.248937226517664,7.312468909041418,57713400
2017-03-28,7.401412487030029,7.4967100101656365,7.293408991006156,7.312468859163091,57662800
2017-03-29,7.420472145080566,7.471297246960597,7.395059594140551,7.45223737934333,35795700
2017-03-30,7.420472145080566,7.4585906685490855,7.375999726523284,7.41411885587481,28008200
2017-03-31,7.3950605392456055,7.420473093433401,7.369647985057809,7.407766513397961,26717500
2017-04-03,7.267996311187744,7.395059673128006,7.166346106341946,7.395059673128006,65671100
2017-04-04,7.223524570465088,7.293408935526517,7.166346178195274,7.229877859802405,40068200
2017-04-05,7.153642177581787,7.3061175284150055,7.14728888649294,7.2934109462373105,43316100
2017-04-06,7.159993648529053,7.217171436143959,7.128227807043196,7.159993648529054,36165300
2017-04-07,7.134581089019775,7.18540680318978,7.121875114889586,7.1536409590396834,28874900
2017-04-10,7.147286891937256,7.210818573329905,7.140933602621387,7.153640181253124,25857100
2017-04-11,7.166347980499268,7.166347980499268,7.096463597862234,7.159995295447299,36366300
